ANYO_ACADEMICO;COD_EOI;COD_PROV;NOM_PROV;COD_MUN;NOM_MUN;COD_NIVEL;DESC_NIVEL;CURSO;IDIOMA;NUM_GRUPOS;MUJERES;HOMBRES;OTROS;TOTAL_MATRICULACIONES
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Alemán;2;21;19;0;40
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Chino;1;7;2;0;9
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Finés;1;3;3;0;6
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Francés;4;56;17;0;73
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Griego;1;5;6;0;11
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Inglés;15;250;145;0;395
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Italiano;2;30;16;0;46
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Japonés;1;3;2;0;5
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Neerlandés;1;0;3;0;3
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Polaco;1;0;2;0;2
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Portugués;1;9;6;0;15
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Ruso;1;1;3;0;4
2024;46013220;46;Valencia/València;46250;València;B2;NIVEL INTERMEDIO;2;Árabe;1;3;0;0;3
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Alemán;2;9;9;0;18
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Español Como Lengua Extranjera;1;18;7;0;25
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Francés;4;43;29;0;72
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Inglés;16;278;145;0;423
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Italiano;4;49;19;0;68
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Portugués;1;10;6;0;16
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;1;Valenciano;6;112;27;0;139
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;2;Alemán;2;9;8;0;17
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;2;Francés;3;20;17;0;37
2024;46013220;46;Valencia/València;46250;València;C1;NIVEL AVANZADO;2;Inglés;12;194;95;0;289
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Alemán;1;7;2;0;9
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Francés;2;19;21;0;40
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Inglés;6;92;34;0;126
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Italiano;2;18;5;0;23
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;1;Valenciano;5;99;42;0;141
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Alemán;1;5;2;0;7
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Francés;2;12;6;0;18
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Inglés;4;34;30;0;64
2024;46013220;46;Valencia/València;46250;València;C2;NIVEL AVANZADO;2;Valenciano;2;35;27;0;62
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Alemán;7;27;19;0;46
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Chino;1;1;5;0;6
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Español Como Lengua Extranjera;4;45;15;0;60
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Francés;8;63;16;0;79
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Inglés;17;148;64;0;212
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Italiano;4;36;5;0;41
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Ruso;2;4;7;0;11
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Valenciano;1;1;1;0;2
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo A;SIN DEFINIR;A;Árabe;1;6;3;0;9
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Francés;1;2;1;0;3
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Inglés;12;70;21;0;91
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Italiano;3;17;5;0;22
2024;46013220;46;Valencia/València;46250;València;Complementario Tipo B;SIN DEFINIR;B;Valenciano;5;11;4;0;15
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;1;Alemán;3;24;15;0;39
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;1;Francés;4;47;18;0;65
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;1;Inglés;4;68;36;0;104
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;1;Italiano;2;22;12;0;34
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;2;Alemán;2;10;8;0;18
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;2;Francés;2;17;7;0;24
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;2;Inglés;5;41;28;0;69
2024;46018382;46;Valencia/València;46017;Alzira;A2;NIVEL BÁSICO;2;Italiano;1;15;7;0;22
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;1;Alemán;1;8;9;0;17
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;1;Francés;2;22;12;0;34
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;1;Inglés;8;98;64;0;162
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;1;Italiano;1;12;8;0;20
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;2;Alemán;1;5;4;0;9
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;2;Francés;2;8;7;0;15
2024;46018382;46;Valencia/València;46017;Alzira;B1;NIVEL INTERMEDIO;2;Inglés;8;87;59;0;146
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;1;Alemán;1;6;4;0;10
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;1;Francés;1;7;1;0;8
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;1;Inglés;8;87;49;0;136
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;1;Italiano;1;10;3;0;13
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;1;Valenciano;1;12;2;0;14
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;2;Alemán;1;5;4;0;9
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;2;Francés;1;4;4;0;8
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;2;Inglés;7;72;49;0;121
2024;46018382;46;Valencia/València;46017;Alzira;B2;NIVEL INTERMEDIO;2;Italiano;1;6;1;0;7
2024;46018382;46;Valencia/València;46017;Alzira;C1;NIVEL AVANZADO;1;Inglés;6;76;42;0;118
2024;46018382;46;Valencia/València;46017;Alzira;C1;NIVEL AVANZADO;1;Italiano;1;7;5;0;12
2024;46018382;46;Valencia/València;46017;Alzira;C1;NIVEL AVANZADO;1;Valenciano;3;40;20;0;60
2024;46018382;46;Valencia/València;46017;Alzira;C1;NIVEL AVANZADO;2;Inglés;4;30;30;0;60
2024;46018382;46;Valencia/València;46017;Alzira;C2;NIVEL AVANZADO;1;Inglés;1;7;8;0;15
2024;46018382;46;Valencia/València;46017;Alzira;C2;NIVEL AVANZADO;1;Italiano;1;2;3;0;5
2024;46018382;46;Valencia/València;46017;Alzira;C2;NIVEL AVANZADO;1;Valenciano;1;16;9;0;25
2024;46018382;46;Valencia/València;46017;Alzira;C2;NIVEL AVANZADO;2;Inglés;1;8;3;0;11
2024;46018382;46;Valencia/València;46017;Alzira;C2;NIVEL AVANZADO;2;Italiano;1;2;5;0;7
2024;46018382;46;Valencia/València;46017;Alzira;C2;NIVEL AVANZADO;2;Valenciano;2;29;10;0;39
2024;46018382;46;Valencia/València;46017;Alzira;Complementario Tipo A;SIN DEFINIR;A;Francés;2;4;4;0;8
2024;46018382;46;Valencia/València;46017;Alzira;Complementario Tipo A;SIN DEFINIR;A;Inglés;8;41;27;0;68
2024;46018382;46;Valencia/València;46017;Alzira;Complementario Tipo A;SIN DEFINIR;A;Valenciano;1;2;0;0;2
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;1;Alemán;3;63;34;0;97
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;1;Español Como Lengua Extranjera;3;69;51;0;120
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;1;Francés;5;91;44;0;135
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;1;Inglés;9;160;97;0;257
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;1;Italiano;5;67;39;0;106
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;2;Alemán;3;28;13;0;41
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;2;Español Como Lengua Extranjera;4;96;36;0;132
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;2;Francés;5;63;23;0;86
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;2;Inglés;8;120;80;0;200
2024;46018394;46;Valencia/València;46131;Gandia;A2;NIVEL BÁSICO;2;Italiano;3;24;11;0;35
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;1;Alemán;1;14;13;0;27
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;1;Español Como Lengua Extranjera;1;33;7;0;40
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;1;Francés;2;22;12;0;34
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;1;Inglés;14;255;123;0;378
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;1;Italiano;3;18;10;0;28
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;2;Alemán;2;17;9;0;26
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;2;Francés;3;23;11;0;34
2024;46018394;46;Valencia/València;46131;Gandia;B1;NIVEL INTERMEDIO;2;Inglés;12;135;76;0;211
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;1;Alemán;1;2;2;0;4
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;1;Español Como Lengua Extranjera;1;28;9;0;37
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;1;Francés;1;11;6;0;17
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;1;Inglés;12;175;122;0;297
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;1;Italiano;2;13;1;0;14
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;1;Valenciano;2;48;28;0;76
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;2;Alemán;1;5;4;0;9
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;2;Francés;1;8;3;0;11
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;2;Inglés;11;115;77;0;192
2024;46018394;46;Valencia/València;46131;Gandia;B2;NIVEL INTERMEDIO;2;Italiano;1;7;2;0;9
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;1;Alemán;2;21;7;0;28
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;1;Francés;2;19;14;0;33
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;1;Inglés;8;150;73;0;223
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;1;Italiano;1;5;2;0;7
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;1;Valenciano;3;48;24;0;72
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;2;Alemán;2;11;1;0;12
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;2;Francés;2;15;4;0;19
2024;46018394;46;Valencia/València;46131;Gandia;C1;NIVEL AVANZADO;2;Inglés;6;80;45;0;125
2024;46018394;46;Valencia/València;46131;Gandia;C2;NIVEL AVANZADO;1;Inglés;2;32;8;0;40
2024;46018394;46;Valencia/València;46131;Gandia;C2;NIVEL AVANZADO;1;Italiano;1;4;2;0;6
2024;46018394;46;Valencia/València;46131;Gandia;C2;NIVEL AVANZADO;1;Valenciano;4;65;26;0;91
2024;46018394;46;Valencia/València;46131;Gandia;C2;NIVEL AVANZADO;2;Inglés;2;15;5;0;20
2024;46018394;46;Valencia/València;46131;Gandia;C2;NIVEL AVANZADO;2;Italiano;1;4;2;0;6
2024;46018394;46;Valencia/València;46131;Gandia;C2;NIVEL AVANZADO;2;Valenciano;2;48;13;0;61
2024;46018394;46;Valencia/València;46131;Gandia;Complementario Tipo A;SIN DEFINIR;A;Inglés;3;19;7;0;26
2024;46018394;46;Valencia/València;46131;Gandia;Complementario Tipo B;SIN DEFINIR;B;Alemán;2;3;2;0;5
2024;46018394;46;Valencia/València;46131;Gandia;Complementario Tipo B;SIN DEFINIR;B;Francés;3;15;3;0;18
2024;46018394;46;Valencia/València;46131;Gandia;Complementario Tipo B;SIN DEFINIR;B;Inglés;5;31;16;0;47
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;1;Alemán;3;28;33;0;61
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;1;Francés;4;46;16;0;62
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;1;Inglés;7;109;69;0;178
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;1;Italiano;4;50;17;0;67
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;2;Alemán;2;10;10;0;20
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;2;Francés;3;17;9;0;26
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;2;Inglés;5;63;43;0;106
2024;46020546;46;Valencia/València;46102;Quart de Poblet;A2;NIVEL BÁSICO;2;Italiano;2;19;8;0;27
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;1;Alemán;2;6;8;0;14
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;1;Francés;3;25;15;0;40
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;1;Inglés;10;131;99;0;230
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;1;Italiano;1;11;6;0;17
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;2;Alemán;2;9;9;0;18
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;2;Francés;2;14;6;0;20
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B1;NIVEL INTERMEDIO;2;Inglés;7;92;55;0;147
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;1;Alemán;1;7;7;0;14
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;1;Francés;2;18;5;0;23
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;1;Inglés;7;88;53;0;141
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;1;Italiano;2;18;5;0;23
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;1;Valenciano;2;23;8;0;31
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;2;Alemán;1;11;2;0;13
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;2;Francés;2;16;7;0;23
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;2;Inglés;7;100;50;0;150
2024;46020546;46;Valencia/València;46102;Quart de Poblet;B2;NIVEL INTERMEDIO;2;Italiano;1;11;7;0;18
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;1;Alemán;1;4;7;0;11
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;1;Francés;1;16;2;0;18
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;1;Inglés;5;51;35;0;86
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;1;Italiano;1;6;2;0;8
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;1;Valenciano;2;23;15;0;38
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;2;Alemán;1;1;1;0;2
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;2;Francés;1;12;5;0;17
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C1;NIVEL AVANZADO;2;Inglés;3;38;17;0;55
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C2;NIVEL AVANZADO;1;Inglés;2;11;19;0;30
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C2;NIVEL AVANZADO;1;Italiano;1;7;2;0;9
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C2;NIVEL AVANZADO;1;Valenciano;2;26;7;0;33
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C2;NIVEL AVANZADO;2;Inglés;2;23;11;0;34
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C2;NIVEL AVANZADO;2;Italiano;1;7;5;0;12
2024;46020546;46;Valencia/València;46102;Quart de Poblet;C2;NIVEL AVANZADO;2;Valenciano;2;24;12;0;36
2024;46020546;46;Valencia/València;46102;Quart de Poblet;Complementario Tipo A;SIN DEFINIR;A;Alemán;2;6;4;0;10
2024;46020546;46;Valencia/València;46102;Quart de Poblet;Complementario Tipo A;SIN DEFINIR;A;Francés;4;20;9;0;29
2024;46020546;46;Valencia/València;46102;Quart de Poblet;Complementario Tipo B;SIN DEFINIR;B;Inglés;8;57;28;0;85
2024;46020546;46;Valencia/València;46102;Quart de Poblet;Complementario Tipo B;SIN DEFINIR;B;Italiano;1;5;2;0;7
2024;46020546;46;Valencia/València;46102;Quart de Poblet;Complementario Tipo B;SIN DEFINIR;B;Valenciano;1;3;1;0;4
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;1;Alemán;5;45;27;0;72
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;1;Español Como Lengua Extranjera;3;62;43;0;105
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;1;Francés;5;53;27;0;80
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;1;Inglés;7;116;54;0;170
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;1;Italiano;3;41;18;0;59
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;1;Valenciano;2;27;6;0;33
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;2;Alemán;4;23;10;0;33
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;2;Español Como Lengua Extranjera;2;46;24;0;70
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;2;Francés;4;32;9;0;41
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;2;Inglés;4;72;44;0;116
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;A2;NIVEL BÁSICO;2;Italiano;2;29;12;0;41
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;1;Alemán;2;13;8;0;21
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;1;Español Como Lengua Extranjera;1;25;8;0;33
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;1;Francés;5;72;17;0;89
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;1;Inglés;10;146;91;0;237
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;1;Italiano;2;18;2;0;20
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;1;Valenciano;1;14;4;0;18
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;2;Alemán;2;4;5;0;9
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;2;Francés;2;7;1;0;8
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B1;NIVEL INTERMEDIO;2;Inglés;8;115;61;0;176
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;1;Alemán;1;0;1;0;1
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;1;Español Como Lengua Extranjera;1;13;8;0;21
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;1;Francés;3;13;8;0;21
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;1;Inglés;11;149;61;0;210
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;1;Italiano;1;8;1;0;9
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;1;Valenciano;4;52;11;0;63
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;2;Alemán;1;3;2;0;5
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;2;Francés;2;7;3;0;10
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;2;Inglés;8;119;66;0;185
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;B2;NIVEL INTERMEDIO;2;Italiano;1;2;0;0;2
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;1;Español Como Lengua Extranjera;1;7;4;0;11
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;1;Francés;1;8;3;0;11
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;1;Inglés;10;125;69;0;194
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;1;Italiano;1;6;2;0;8
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;1;Valenciano;3;54;18;0;72
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;2;Francés;1;2;2;0;4
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C1;NIVEL AVANZADO;2;Inglés;7;80;42;0;122
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C2;NIVEL AVANZADO;1;Inglés;2;24;6;0;30
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C2;NIVEL AVANZADO;1;Valenciano;2;37;15;0;52
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C2;NIVEL AVANZADO;2;Inglés;1;10;2;0;12
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;C2;NIVEL AVANZADO;2;Valenciano;2;29;16;0;45
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;Complementario Tipo A;SIN DEFINIR;A;Español Como Lengua Extranjera;1;11;2;0;13
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;Complementario Tipo A;SIN DEFINIR;A;Francés;1;4;1;0;5
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;Complementario Tipo A;SIN DEFINIR;A;Inglés;3;11;4;0;15
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;Complementario Tipo A;SIN DEFINIR;A;Valenciano;1;5;0;0;5
2024;46020558;46;Valencia/València;46220;Sagunt/Sagunto;Complementario Tipo B;SIN DEFINIR;B;Inglés;6;29;11;0;40
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;1;Alemán;1;0;5;0;5
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;1;Francés;1;8;1;0;9
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;1;Inglés;4;37;31;0;68
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;1;Valenciano;1;8;3;0;11
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;2;Alemán;1;2;5;0;7
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;2;Francés;1;3;1;0;4
2024;46024217;46;Valencia/València;46249;Utiel;A2;NIVEL BÁSICO;2;Inglés;2;20;6;0;26
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;1;Alemán;1;3;0;0;3
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;1;Francés;1;6;3;0;9
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;1;Inglés;5;45;25;0;70
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;1;Valenciano;1;8;1;0;9
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;2;Alemán;1;0;1;0;1
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;2;Francés;1;4;1;0;5
2024;46024217;46;Valencia/València;46249;Utiel;B1;NIVEL INTERMEDIO;2;Inglés;4;39;25;0;64
2024;46024217;46;Valencia/València;46249;Utiel;B2;NIVEL INTERMEDIO;1;Alemán;1;2;2;0;4
2024;46024217;46;Valencia/València;46249;Utiel;B2;NIVEL INTERMEDIO;1;Francés;1;1;0;0;1
